smiles,zinc_id,mwt,logp,reactive,purchasable,tranche_name
O=C(C[C@H]1C=CCC1)NC[C@H](CO)Nc1nc2ccccc2o1,ZINC001121017270,315.373,2.073,0,20,DEAD
CC(C)[C@H](F)C(=O)N(C)[C@@H]1CCN(C(=O)C2(C)CCC2)C1,ZINC001427481922,298.402,2.23,0,20,CEAD
CCCN(C(=O)C1CC1)[C@@H]1CCN(c2ccnc(C)n2)C1,ZINC001102209835,288.395,2.012,0,20,CEAD
C=CCCCN(C)C[C@H]1CCN(C(=O)C[C@@H]2CC=CCC2)C1,ZINC001753352870,304.478,3.479,30,20,DGED
CN1C(=O)CC[C@@H]1CC(=O)N[C@H]1C[C@H]2CC[C@@H]1N2C(=O)C(N)=O,ZINC000999109199,322.365,-1.269,0,20,DAAD
CSc1nc(C(F)F)cc(N2CC([C@H]3CCOC3)C2)n1,ZINC000656184624,301.362,2.609,0,20,DFAD
CC(=O)N[C@@H]1CCN(C(=O)CNC[C@@H]2CCCO2)C1,ZINC000662852653,269.345,-0.508,0,20,CBAD
Cc1nsc(N2C[C@H]3C[C@H]2[C@H]3NC(=O)CCCn2ccnc2C)n1,ZINC001109716508,346.46,1.525,0,20,EDAD
Cn1nccc1C(=O)N1CC[C@@H](NC(=O)CCc2ccccc2F)C1,ZINC001414534883,344.39,1.523,0,20,EDAD
CCC(=O)NCC(=O)N1CC[C@H](CCNc2ccnc(C)n2)C1,ZINC001111595919,319.409,0.962,0,20,DCAD
CO[C@H](C)CN(C)C[C@H](C)NC(=O)C1(c2ccccc2C)CC1,ZINC001367869246,318.461,2.498,0,20,DEAD
CC[C@@H](C(N)=O)N1CCC[C@@H](N(C)C(=O)Cn2nccn2)CC1,ZINC000948407749,322.413,-0.145,0,20,DBAD
C[C@H](NC(=O)CCn1cc(C#N)c(O)nc1=O)C(=O)O,ZINC001573562926,280.24,-1.2,30,20,CAED
COc1cncc(C(=O)N2CC3(C[C@H]2C)CCN(C[C@@H](C)O)CC3)n1,ZINC001086946683,348.44699999999995,1.183,0,20,EDAD
O=C1OCc2cc(-c3ccc4c(c3)OCC4)cc(F)c21,ZINC001241228583,270.259,3.0980000000000003,0,20,CGAD
CC[C@]1(C)CN(S(=O)(=O)c2cccnc2C#N)CCO1,ZINC000428380637,295.3640000000001,1.143,30,20,CDED
CCc1nnc(NC[C@H](C)CNC(=O)c2nc[nH]n2)nc1CC,ZINC001104059133,318.385,0.593,0,20,DCAD
O=C(NCCNCCN1C(=O)CNC1=O)[C@@H]1CCC(=O)N1,ZINC001148428177,297.315,-2.477,0,20,CAAD
CCN(Cc1nc(=O)n(C)[nH]1)[C@H](C)CNC(=O)C1CCN(C)CC1,ZINC001155023501,338.456,-0.223,0,20,EBAD
CCC1=C(C(=O)Nc2cccc(C(C)=O)c2O)CCCO1,ZINC000843889842,289.331,3.008,0,20,CGAD
CCO[C@@H](C)C(=O)NCCCN(C)c1cc(C)nc(CO)n1,ZINC001095474192,310.398,0.645,0,20,DCAD
COc1ccc(CN(C)C)cc1NC(=O)C(=O)N[C@@H]1CCC[C@H]1OC,ZINC000565522010,349.431,1.379,0,20,EDAD
CC(=O)NC[C@@]1(O)CCN(C(=O)CCc2ccccc2C)C1,ZINC001434321920,304.39,1.027,0,20,DDAD
CC[C@@](NC(=O)[C@H](C)c1cccs1)(C(=O)OC)c1ccccc1,ZINC000078117669,331.4369999999999,3.446,0,20,EGAD
CCC[C@H](CN(C)C[C@@H]1CCN(C(C)=O)C1)c1ccccc1,ZINC000180785079,302.462,3.3710000000000004,0,20,DGAD
Cc1nnc(CC(=O)N2CCC[C@@H](O)CC2)s1,ZINC001328402101,255.343,0.762,0,20,CCAD
COc1ccc(N2C[C@@H](C(=O)NCC3(C)CCCC3)CC2=O)cc1,ZINC000342549204,330.42800000000005,2.745,0,20,EFAD
O=C(c1cnn(CC2CC2)c1)N1CCN(C2CCC2)CC1,ZINC000631288402,288.395,1.6030000000000002,0,20,CDAD
CC#CCN1C[C@H]2C(NC(=O)CCc3cnn(C)n3)[C@@H]2C1,ZINC001114843798,287.367,-0.183,30,20,CBED
CCc1cnccc1C(=O)N1CC2(C[C@@H]2C(N)=O)C1,ZINC001275285435,259.309,0.591,0,20,CCAD
Cc1cnn(CC2CC2)c1NC(=O)C(=O)Nc1cc[nH]n1,ZINC001343643177,288.311,0.902,0,20,CCAD
C#CCNC(=O)CNCCN(C)C(=O)C[C@@H](C)c1ccncc1,ZINC001753202155,316.405,0.373,30,20,DCED
CCN(C)C(=O)CNC(=O)CCC(=O)NCCNC(C)=O,ZINC000274967132,300.3590000000001,-1.3869999999999998,0,20,DAAD
CCCN[C@@H](C)[C@@H]1CCCN(C(=O)c2cnc(C(C)(C)C)nc2)C1,ZINC001667352660,332.492,3.014,0,20,EGAD
CN1CCN(S(=O)(=O)N2CCn3cnnc3C2)CC1,ZINC001364771309,286.361,-1.414,0,20,CAAD
Cn1c(Cl)cnc1CN1CCN(C(=O)OC(C)(C)C)CC1,ZINC000298289558,314.817,2.126,0,20,DEAD
CC(C)(C)NC(=O)CCNC(=O)c1c[nH]cc1-c1ccc(F)cc1,ZINC000359174412,331.391,2.855,0,20,EFAD
CCC[C@@H]1CN(C(=O)C(=O)NCC[S@@](C)=O)CCO1,ZINC000804993462,290.385,-0.491,0,20,CBAD
COCc1cccc(NC(=O)C(=O)Nc2ccc3c(c2)COC3)c1,ZINC000129851395,326.3520000000001,2.44,0,20,EEAD
CN(C(=O)c1cnn(C)n1)[C@@H]1CCN(CC(N)=O)C1,ZINC001033502190,266.305,-1.5530000000000002,0,20,CAAD
COc1cc(F)c(C(=O)N2CCN(S(N)(=O)=O)CC2)cc1OC,ZINC000268446089,347.36800000000005,-0.196,0,20,EBAD
COC(=O)NCCC(=O)O[C@@H](C)c1nnnn1C1CC1,ZINC000497218942,283.288,0.358,0,20,CCAD
CCNC(=O)CC(=O)N1C[C@@H]2C[C@@H]1C[C@@H](NC(=O)Cn1ncnn1)C2,ZINC001047539634,349.395,-1.305,0,20,EAAD
CC[C@@H](C(=O)N[C@@H]1CCc2cc(C)ccc21)N(CC)CC,ZINC000345978815,288.435,3.219,0,20,CGAD
Cc1ccsc1CCNC(=O)N1Cc2ccccc2C1,ZINC000540200802,286.4,3.324,0,20,CGAD
Cc1csc(C(=O)NCC[C@H]2CCN(CCF)C2)c1Cl,ZINC001713728153,318.845,3.1210000000000004,0,20,DGAD
COC(=O)[C@H]1C[C@H]1C(=O)NC1CN(CCc2ccc(C)cc2)C1,ZINC001030154584,316.401,1.147,0,20,DDAD
O=C([C@@H]1C[C@@H]1F)N1CCN(C(=O)N2CCCC2)CC1,ZINC001123583793,269.32,0.7040000000000001,0,20,CCAD
COCc1nn(CC(=O)c2ccc(NC(N)=O)cc2)c(=O)o1,ZINC000348124716,306.278,0.35600000000000004,0,20,DCAD
NCCN(CCN[C@H]1CC2CCN(CC2)C1)N(O)N=O,ZINC001254843017,286.38,-0.391,0,20,CBAD
O=C(CN1CCOCC1=O)NCCNCCCCCF,ZINC001129573888,289.351,-0.309,0,20,CBAD
CCn1nncc1C(=O)N(C)C1CC(NC[C@@H](O)COC)C1,ZINC001426219716,311.386,-0.502,0,20,DBAD
COC(=O)N1CCN(C(=O)C(=O)N2CC(=O)N(C)C[C@H]2C)CC1,ZINC001348287885,326.353,-1.414,0,20,EAAD
NC(=O)c1ccc(C(=O)N2CCC[C@@H]2CNCc2ncccn2)[nH]1,ZINC001035052736,328.376,0.298,0,20,ECAD
O=C(C[C@@H]1CCC(=O)NC1)NC1CN(C(=O)Cn2ncnn2)C1,ZINC000993389747,321.341,-2.084,0,20,DAAD
CC(C)[C@H](C)C(=O)N1CCC[C@@H](NC(=O)c2cscn2)C1,ZINC000952094650,309.435,2.156,0,20,DEAD
CCC(=O)N1CCC[C@@H]2CN(c3ccncc3C#N)CC[C@H]21,ZINC001059517121,298.39,2.181,30,20,CEED
C[C@@H](CNC(=O)[C@H]1C[C@H]1C(N)=O)NC(=O)c1ccc2cc[nH]c2n1,ZINC001386494349,329.36,-0.081,0,20,EBAD
CC(C)Cn1cc(C(=O)Nc2ccc(N(C)CCO)cc2)cn1,ZINC000183384884,316.405,2.22,0,20,DEAD
COC(=O)c1cc(CNc2ccc(C(=O)O)c(F)c2)oc1C,ZINC000831248759,307.277,2.824,0,20,DFAD
COc1ccc(CN2C[C@H](O)[C@@H](CNC(=O)c3cnn(C)c3)C2)nn1,ZINC000957855682,346.391,-0.5589999999999999,0,20,EBAD
Cc1cnc(NC(=O)[C@]2(C#N)C[C@H]2C)nc1-c1ccccc1,ZINC000410797068,292.342,2.94,30,20,CFED
Cn1nncc1CNC[C@@H]1CN(C(=O)[C@H]2CCC(=O)N2)CCO1,ZINC001051489918,322.369,-1.589,0,20,DAAD
CCN(C(=O)[C@H]1CCC(=O)NC1)C1CN(C(=O)c2cnns2)C1,ZINC000968132707,337.405,-0.263,0,20,EBAD
O=C(NCC[C@]1(O)CCCOC1)N1C[C@@H]2CCCC[C@@H]2C1,ZINC000651451347,296.411,1.75,0,20,CDAD
COC[C@@H](C)NCC[C@H]1CCN(C(=O)Cn2ncnn2)C1,ZINC001407691245,296.375,-0.464,0,20,CBAD
O=C(Nc1cc(O)nc(=O)n1C1CC1)c1ncon1,ZINC001192029467,263.213,-0.081,0,20,CBAD
COCCCCN1CCCN(C(=O)C2(C)CC(F)(F)C2)CC1,ZINC001197776869,318.408,2.383,0,20,DEAD
Cn1ccnc1OC(=O)[C@H](O)COP(=O)(O)O,ZINC001228318767,266.146,-1.204,0,20,CAAD
C[C@H]1C[C@@H](CNCc2cncc(F)c2)CN1C(=O)Cn1cnnc1O,ZINC000980506932,348.38199999999995,0.545,0,20,ECAD
CN(CC(=O)N1CCN(C)CC1)c1nnnn1CCc1ccccn1,ZINC001647443534,344.423,-0.479,0,20,EBAD
COC[C@@]1(C)CN(CCc2cn(CC(=O)O)nn2)CCO1,ZINC001606837804,298.343,-0.358,0,20,CBAD
Cc1cc(C(=O)N[C@@H]2CCCCN(Cc3c(C)noc3C)C2)nn1C,ZINC001034120276,345.44699999999995,2.1180000000000003,0,20,EEAD
COc1cc(C(=O)N2CCC[C@H](NCC#N)C2)cc(OC)n1,ZINC000999605927,304.35,0.8170000000000001,30,20,DCED
Cc1cc(C)cc(CN(C)[C@@H](C)CNC(=O)C2CCCC2)c1,ZINC001275757062,302.462,3.43,0,20,DGAD
CC(=O)c1ccc(C(=O)N(C)CC2(O)CCC2)cc1,ZINC000332488878,261.321,1.876,0,20,CDAD
CCOC(=O)c1ncc(-c2cncc(OC(C)C)c2)cn1,ZINC001236520245,287.319,2.503,0,20,CFAD
O=C(NC[C@@H]1CN2CCN1CC2)c1ccc(-c2ccco2)[nH]c1=O,ZINC000178788006,328.372,0.365,0,20,ECAD
NC(=O)NCCC(=O)NC[C@H]1C[C@@H](NC(=O)c2ccncc2F)C1,ZINC001429083123,337.355,-0.096,0,20,EBAD
C[C@@H](N[C@@H](C)CCNC(=O)C1CCCC1)c1nc(C2CC2)no1,ZINC001377003446,320.437,2.6830000000000003,0,20,DFAD
CC[C@@H]1NCC[C@H]1C(=O)NCC(=O)N1CCNCC1,ZINC000578131123,268.361,-1.078,0,20,CAAD
CCC(=O)N1CCC(NC(=O)Cc2ccc3c(c2)CCCO3)CC1,ZINC000943090749,330.42800000000005,2.071,0,20,EEAD
C[C@H]1CN(C(=O)c2cccc(CNc3ccncn3)c2)C[C@@H](CO)O1,ZINC000347539718,342.399,1.311,0,20,ECAD
Cc1ncsc1C(=O)N[C@H]1C[C@H](c2ccc(F)cc2)C1,ZINC000292429163,290.363,3.267,0,20,CGAD
CCCCN(C)C[C@@H]1CCCN1C(=O)Cc1cccnc1C,ZINC001447771228,303.45,2.655,0,20,DFAD
N#CCN(C1CCCC1)S(=O)(=O)c1cc(Cl)cc(C(=O)O)c1,ZINC000833066390,342.8040000000001,2.495,30,20,EEED
CN(C)c1ccc(C(=O)N[C@H]2CCO[C@H](C(C)(C)C)C2)cc1,ZINC000270869620,304.434,3.076,0,20,DGAD
C[C@@H]1CN(C(=O)CN2C(=O)CNC2=O)C[C@@H](C)S1(=O)=O,ZINC001327615180,303.34,-1.4280000000000002,0,20,DAAD
CCC(C)(C)C(=O)N1CCN(C(=O)C[C@@H](C)N2CCCC2=O)CC1,ZINC001011572046,337.464,1.494,0,20,EDAD
C[C@H](CCO)CCNC(=O)Nc1ccnc(N(C)C)c1,ZINC000640599304,280.372,1.6780000000000002,0,20,CDAD
CN(CCc1cccs1)[C@@H]1CCCN(C(=O)CCc2ncc[nH]2)C1,ZINC001027388508,346.5,2.569,0,20,EFAD
C[C@H](C#N)C(=O)NCCN(C[C@@H](O)Cn1cccn1)C1CC1,ZINC001377521030,305.382,-0.016,30,20,DBED
CC(C)Cc1cc(C(=O)NC[C@@H]2CNCCO2)cc(O)n1,ZINC000423984459,293.367,0.7040000000000001,0,20,CCAD
C[C@H](c1nccn1-c1ccccc1)S(=O)(=O)[C@@H]1CCCOC1,ZINC000287023151,320.414,2.527,0,20,DFAD
C=CCC1(CNC(=O)CC2(CS(C)(=O)=O)CC2)CCCC1,ZINC000456487616,313.463,2.454,30,20,DEED
CC1(C)[C@@]2(C)CC[C@]1(C(=O)Nc1cccc(N)c1)OC2=O,ZINC001218826630,288.347,2.329,0,20,CEAD
Cc1ccn(CC(=O)NC2CN(C(=O)c3cnn[nH]3)C2)n1,ZINC000999981130,289.2990000000001,-1.05,0,20,CAAD
CC(C)(C)[C@H](NC(=O)Nc1ccc(OC(F)F)cn1)C(N)=O,ZINC000455558769,316.308,1.705,0,20,DDAD
CC[C@@H](CC(F)(F)F)NS(=O)(=O)N(CC)CC1CC1,ZINC000361813987,302.362,2.2840000000000003,0,20,DEAD
CC(C)c1nc([C@@H]2CCCN2c2ncc3c(c2C#N)CCC3)no1,ZINC000567718293,323.4,3.29,30,20,DGED
C[C@@H]1CN(Cc2nncn2C)C[C@H]1NC(=O)c1cncnc1,ZINC001079608496,301.3540000000001,-0.145,0,20,DBAD
N#Cc1ccc([C@@H](OC(=O)/C=C/c2ccco2)C(=O)O)cc1,ZINC000739107287,297.266,2.5340000000000003,30,20,CFED
COCCN1CCN([C@H](C)C(=O)NCC(=O)O)CC1=O,ZINC000833725122,287.316,-1.634,0,20,CAAD
O=C(CC1=CCOCC1)N(CCO)CCNC(=O)c1cn[nH]c1,ZINC001058732724,322.365,-0.303,0,20,DBAD
CCC1(C(=O)NC[C@H](C)CNc2cnc(F)cn2)CCCCC1,ZINC001103992468,322.428,3.14,0,20,DGAD
Cc1cc(CNC[C@H](CC(C)C)NC(=O)C2CCC2)on1,ZINC001367406327,293.411,2.404,0,20,CEAD
CC(=O)NCc1nc2c(s1)CCN(C(=O)[C@@H]1CCC(=O)N1)C2,ZINC000990617823,322.39,-0.058,0,20,DBAD
CCc1cc(CNC(=O)[C@@H]2COCCN2CC(F)F)on1,ZINC001417650461,303.309,0.8190000000000001,0,20,DCAD
CC(C)(C(=O)N[C@H]1CCN(C[C@H]2CCNC(=O)CC2)C1)C1CCCC1,ZINC001014751078,349.519,2.31,0,20,EEAD
O=C(NCC1CN(Cc2cscn2)C1)[C@@H]1CCC(=O)N1,ZINC001032139059,294.38,-0.03,0,20,CBAD
CO[C@H](C(=O)N[C@H]1CCC[C@]1(C)C(=O)O)c1cnn(C)c1,ZINC000909993880,295.339,0.867,0,20,CCAD
O=C(O)C1(CCN2CCC[C@@H](CO)[C@H]2CO)CCC1,ZINC001574638727,271.357,0.6970000000000001,0,20,CCAD
CC(C)c1nnc(CNC(=O)N(C)[C@H]2CC2(C)C)s1,ZINC000572552441,282.413,2.6010000000000004,0,20,CFAD
CC[C@H](OC(=O)c1cccc(OC)c1OC(F)F)C(=O)O,ZINC001589580251,304.245,2.317,0,20,DEAD
COc1ccc(NC(=O)c2cnn(C)c2C2CC2)c2cccnc12,ZINC000299416554,322.368,3.107,0,20,DGAD
COCC[C@@H](C)C(=O)N[C@@H](C)CCCCNc1cncc(Cl)n1,ZINC001090093075,342.871,2.89,0,20,EFAD
Cc1nc(CN[C@@H]2CCN(C(=O)[C@H]3C[C@H]4C[C@H]4C3)C[C@@H]2C)c(C)o1,ZINC001036152508,331.46,2.664,0,20,EFAD
COc1c(CN(C)Cc2cnc(C)nc2)ccc(F)c1F,ZINC001238468544,293.317,2.704,0,20,CFAD
O=C(NCc1ccccc1CN1CCCC1=O)NC(C1CC1)C1CC1,ZINC000029731000,341.455,2.797,0,20,EFAD
Cc1cc(C(F)(F)F)ccc1C(=O)NCC[C@@H]1CCCN(C)C1,ZINC000458206020,328.3780000000001,3.4760000000000004,0,20,EGAD
OC[C@@H]1CNC[C@H]1NC(=S)Nc1ccc(F)cc1F,ZINC001239377315,287.335,0.8320000000000001,0,20,CCAD
COc1ccc([C@H]2CCN(C(=O)/C=C/c3cccnc3C)C2)cc1,ZINC000493048181,322.408,3.428,0,20,DGAD
CCc1cnccc1C(=O)N1C[C@H]2CC[C@H]1[C@@H](NCCOC)C2,ZINC001204501827,317.433,1.873,0,20,DDAD
CCOC(=O)[C@H]1CC[C@H](Oc2cc(F)c(Cl)cc2[N+](=O)[O-])CO1,ZINC001227157803,347.726,2.877,5,20,EFBD
C[C@H](CN1CCC[C@@H](C)C1)Nc1nc(Cl)cs1,ZINC000858361378,273.833,3.329,0,20,CGAD
C[C@H](CC(=O)N1CCC(CNCCCF)CC1)n1cccc1,ZINC001206881554,309.4290000000001,2.627,0,20,DFAD
CC[C@@H](OC)C(=O)NC[C@H]1C[C@@H](NC(=O)c2ccc(OC)cc2)C1,ZINC001384937822,334.416,1.745,0,20,EDAD
O=C(N[C@@H](CO)C(=O)N[C@@H]1CCCN(O)C1=O)c1cccc(F)n1,ZINC000848129785,340.311,-1.192,30,20,EAED
CC[C@@H](C)NC(=O)Cn1cc(S(N)(=O)=O)nn1,ZINC001656687012,261.307,-1.16,0,20,CAAD
COc1ccc(C(=O)N2CCCCC[C@H](NC(C)=O)C2)o1,ZINC000987123535,294.351,1.809,0,20,CDAD
CC(C)NC(=O)CNC[C@@H](C)CNC(=O)[C@H](C)NC(N)=O,ZINC001438479665,301.391,-1.09,0,20,DAAD
O=C(NCc1cc(Br)ccn1)c1cnc[nH]1,ZINC001363120076,281.113,1.497,0,20,CDAD
Cc1nocc1CN[C@@H]1C[C@H]2CC[C@H]1N(C(=O)Cc1cnc[nH]1)C2,ZINC001079051192,329.404,1.418,0,20,EDAD
CCCC(=O)NCCN(C)C(=O)c1csc2ccccc12,ZINC001495804579,304.415,2.89,0,20,DFAD
O=C(NCC1(O)CN(C(=O)[C@@H]2COCCO2)C1)[C@H]1[C@@H]2CCC[C@@H]21,ZINC001042387866,324.377,-0.863,0,20,DBAD
C[C@H](CC(N)=O)C(=O)NC1CN(C(=O)Cn2ccccc2=O)C1,ZINC001416038470,320.349,-1.3130000000000002,0,20,DAAD
CN(Cc1cnc(Cl)s1)[C@@H]1CCN(C(=O)[C@@H]2CCNC2=O)C1,ZINC000972080199,342.852,0.965,0,20,ECAD
CNC(=O)CN1CC[C@@H](CNC(=O)c2ccc(-c3cnc[nH]3)cc2)C1,ZINC001028906067,341.415,0.8740000000000001,0,20,ECAD
Fc1cc(F)c2c(c1)CC[C@H](N[C@H]([C@@H]1CCCNC1)C(F)(F)F)C2,ZINC001246490514,348.3590000000001,3.342,0,20,EGAD
CCNC(=O)c1ccc(NC(=O)NC(C)(C)C2CC2)c(C)c1,ZINC000535039412,303.406,3.055,0,20,DGAD
CO[C@@H]1C[C@H](NC(=O)Nc2ccnn2CC2CC2)C12CCC2,ZINC000839044612,304.394,2.372,0,20,DEAD
CCc1nnc(C)cc1C(=O)NCC1(NC(=O)[C@@H](C)OC)CC1,ZINC001433923829,320.393,0.7609999999999999,0,20,DCAD
CC[C@@H](NC(=O)[C@@H]1CC(=O)N1)C(=O)N1CCOCC1,ZINC000612073575,269.301,-1.372,0,20,CAAD
CCN1CC[C@H](N(C)c2nc(CCOC)ns2)C[C@@H]1C,ZINC000444829918,298.456,2.036,0,20,CEAD
CCOc1ccc(S(=O)(=O)N2CCN(CCOC)[C@@H](C)C2)cn1,ZINC000273279267,343.449,0.8220000000000001,0,20,ECAD
O=C(Cc1ncc[nH]1)N[C@@H]1CN(C(=O)[C@H]2CC=CCC2)C[C@H]1O,ZINC001025300899,318.377,-0.004,0,20,DBAD
COC(=O)[C@@H](Nc1cc(N2CCCC2)ncn1)C(C)(C)N,ZINC001162941801,293.371,0.768,0,20,CCAD
CCN(CC)CC(=O)N1CCC[C@H]2CN(C(=O)[C@@H]3C[C@H]3C)C[C@H]21,ZINC001056671103,321.465,1.4340000000000002,0,20,DDAD
CCOC(=O)C1=C(NC(=O)CNC(=O)[C@@H]2CCCN2)CCNC1,ZINC001220522950,324.381,-1.219,0,20,DAAD
CO[C@@H]1CCC[C@H]1C(=O)NC/C=C/CNc1cncc(Cl)n1,ZINC001107395396,324.812,2.029,0,20,DEAD
C/C=C(\C)C(=O)N1C[C@@H]2CN(C(=O)CNS(=O)(=O)NC)C[C@@H]2C1,ZINC001055277051,344.4369999999999,-1.077,0,20,EAAD
O=C(Cn1nccn1)N[C@H]1CCN(C(=O)Cc2cnoc2)C[C@H]1O,ZINC000991502961,334.336,-1.413,0,20,EAAD
NC[C@@H]1OCC[C@@H]1C(=O)NCCOc1ccc(C(=O)O)cc1,ZINC001601186828,308.334,0.244,0,20,DCAD
CCCn1ncnc1CSCC(=O)Nc1ccc(C)c(C)c1,ZINC001324916572,318.446,3.177,0,20,DGAD
CSc1ccnc(N2CCCCC23CCNCC3)c1,ZINC001165340879,277.437,2.9160000000000004,0,20,CFAD
C[C@H]1CN(C(=O)CN2C(=O)CNC2=O)CC[C@@H]1CNCCO,ZINC001185639047,312.37,-1.395,0,20,DAAD
CO[C@@H](C(=O)NC1CN(C(=O)c2cnnn2C)C1)c1cnn(C)c1,ZINC001374716354,333.352,-1.123,0,20,EAAD
Cc1c[nH]cc1C(=O)NC[C@H]1CN(CCCc2nc(C)no2)C[C@@H]1O,ZINC000958677779,347.4190000000001,0.67,0,20,ECAD
CN1CC[C@H](CNC(=O)NCCOc2ccccc2F)CC1=O,ZINC000566969941,323.368,1.372,0,20,DDAD
Cc1nonc1CC(=O)N1C[C@@H](NC(=O)Cn2ncnn2)C[C@H]1C,ZINC001014008750,334.34,-1.287,0,20,EAAD
CC(C)NC(=O)Nc1ccc(C(=O)N(C)C[C@@H](O)C(F)(F)F)cc1,ZINC000180830829,347.337,2.212,0,20,EEAD
C[C@H]1CNC[C@@H](CNC(=O)[C@@H](N)Cc2cscn2)C1,ZINC001219639276,282.413,0.375,0,20,CCAD
Cc1nc2ccccn2c1CNC(=O)N1CCN(CC(C)C)CC1,ZINC000898972899,329.4480000000001,2.126,0,20,EEAD
C[C@@H](C[C@@H]1COCCN1)NCc1cccc(Oc2ccccc2F)c1,ZINC000650741110,344.43,3.475,0,20,EGAD
N#Cc1ccc(S(=O)(=O)N2CCN(C(=O)CO)CC2)cn1,ZINC000408209271,310.335,-1.222,30,20,DAED
CCc1cccc(C(=O)NC2CN(C(=O)c3cc(C)ccc3C)C2)n1,ZINC000994229534,337.423,2.515,0,20,EFAD
NC(=O)CC(=O)N[C@@H]1CN(C(=O)c2c[nH]cc2C2CC2)C[C@H]1O,ZINC001756987165,320.349,-0.931,0,20,DBAD
Cc1ccc2cccnc2c1O[C@@H]1CC[C@@H]2CNC[C@H]12,ZINC001218461134,268.36,2.92,0,20,CFAD
Cc1ccoc1C(=O)N[C@@H](C)CNC(=O)[C@H](C)C1CCCC1,ZINC001452737605,306.406,2.649,0,20,DFAD
C/C=C(/C)C(=O)NCCN(CCO)C(=O)c1c[nH]c(C(N)=O)c1,ZINC001057645981,322.365,-0.37,0,20,DBAD
CC(C)c1nnc(CN[C@H](C)C[C@H](C)NC(=O)CCN(C)C)s1,ZINC001135371775,341.525,1.986,0,20,EDAD
C=CC[C@H](NC(=O)c1cn(CCCC)nc1C)C(=O)OCC,ZINC001325706577,307.394,2.229,30,20,DEED
C[C@H](CCCO)CNC(=O)[C@@H]1Oc2ccccc2O[C@H]1C,ZINC000384743351,293.363,1.74,0,20,CDAD
O=C(c1ccc(F)nc1)N1CCC[C@H](NC/C(Cl)=C\Cl)C1,ZINC001207697831,332.206,2.734,0,20,EFAD
Clc1cc(-c2cnn(C[C@@H]3CCOC3)c2)ccn1,ZINC000863679094,263.728,2.635,0,20,CFAD
CO[C@H](c1nc(Cc2ccc(F)c(F)c2)no1)C(C)C,ZINC000347043967,282.29,3.282,0,20,CGAD
CCOC1CC(C(=O)N2CC(NC(=O)[C@H]3CCS(=O)(=O)N3)C2)C1,ZINC000991821630,345.421,-1.18,0,20,EAAD
CC(=O)N1CC(C(=O)NCC[C@H](C)NC(=O)c2nc[nH]n2)C1,ZINC001076286011,308.342,-1.092,0,20,DAAD
CCc1[nH]nc(C(=O)N(C)[C@H](C)c2ccc(F)cc2)c1[N+](=O)[O-],ZINC000171369166,320.324,2.853,5,20,DFBD
CC[C@@H](C)CN1CCC2(CN(C(=O)c3cnoc3-c3ccco3)C2)C1,ZINC001072861831,343.427,3.129,0,20,EGAD
C[C@@H]1CN(CN2C(=O)CC23CCCC3)C[C@H](C)N1CCO,ZINC000844707633,295.427,0.8759999999999999,0,20,CCAD
Cc1conc1CN1CC(CNC(=O)C2CC(c3ccccc3)C2)C1,ZINC001032222417,339.439,2.725,0,20,EFAD
NC(=O)[C@H](CO)NC(=O)C[C@@H](n1cccn1)C(F)(F)F,ZINC001649903372,294.233,-0.6609999999999999,0,20,CBAD
CCc1ncnc(Cl)c1N1CCC[C@H](O)[C@@H](C)C1,ZINC001164217792,269.776,2.29,0,20,CEAD
COc1c(O)nc(O)nc1C(=O)N(C)C1CC(NC(=O)C(N)=O)C1,ZINC001016762955,339.30800000000005,-1.899,0,20,EAAD
Cc1cc(C(=O)N2CC[C@@H](NC(=O)c3cnccn3)C2)oc1C,ZINC000939191654,314.345,1.331,0,20,DDAD
C[C@H](C[C@H](C)NC(=O)OC(C)(C)C)NC(=O)[C@@H]1CC=CC[C@H]1C,ZINC000497252045,324.465,3.397,0,20,DGAD
O=Cc1ccc(OC(=O)[C@@H]2CC(=O)N(c3ccc(F)cc3)C2)cc1,ZINC000000614009,327.311,2.597,0,50,EFAA
O=C(CCC1CCC1)NC[C@H]1CC[C@@H](NC(=O)CCC2CC2)C1,ZINC001281225913,320.4770000000001,3.158,0,20,DGAD
CCN(C(=O)COC)[C@@H]1CCN(Cc2snnc2C)C1,ZINC001438248397,298.4120000000001,0.916,0,20,CCAD
Cc1cnn([C@H]2CCN(c3ccc(S(N)(=O)=O)cn3)C2)c1,ZINC000357802500,307.379,0.685,0,20,DCAD
CC(=O)N[C@H]1CN(C[C@H]2CCC(F)(F)C2)CC1(C)C,ZINC000972720603,274.355,2.268,0,20,CEAD
CCN(CC(C)C)C(=O)c1cn(-c2cccc([N+](=O)[O-])c2)nn1,ZINC000109085552,317.349,2.294,5,20,DEBD
NC(=O)c1cc(NC(=O)CCSc2ccc(F)cc2)ccc1F,ZINC000033063642,336.36300000000006,3.185,0,20,EGAD
CCOCC(=O)N[C@@H]1CN(C[C@H](O)COCCOC)C[C@@H]1O,ZINC001219144921,320.386,-1.7919999999999998,0,20,DAAD
NC(=O)CC(=O)N1CC2(C1)CN(C(=O)c1cc3n(n1)CCC3)CCO2,ZINC000965404695,347.375,-1.242,0,20,EAAD
CN(C(=O)c1cncc2nc(C(F)(F)F)[nH]c21)C(C1CC1)C1CC1,ZINC000900440549,338.333,3.237,0,20,EGAD
